Node_ID,Next_Timestamp,Predicted_Next_Energy
101089,Unknown,0.007582924910614824
101090,Unknown,0.007582924910614824
101091,Unknown,0.007582924910614825
101092,Unknown,0.007582924910614827
101093,Unknown,0.007582924910614824
101094,Unknown,0.007582924910614825
101095,Unknown,0.007582924910614825
101096,Unknown,0.007582924910614825
101097,Unknown,0.007582924910614825
101098,Unknown,0.007582924910614825
101099,Unknown,0.007582924910614825
102000,Unknown,0.007582924910614824
102001,Unknown,0.007582924910614824
102002,Unknown,0.007582924910614825
102003,Unknown,0.007582924910614824
102004,Unknown,0.007582924910614824
102005,Unknown,0.0075829249106148236
102006,Unknown,0.007582924910614824
102007,Unknown,0.007582924910614824
102008,Unknown,0.007582924910614825
102009,Unknown,0.007582924910614824
102010,Unknown,0.007582924910614825
102011,Unknown,0.007582924910614825
102012,Unknown,0.007582924910614824
102013,Unknown,0.007582924910614824
102014,Unknown,0.007582924910614824
102015,Unknown,0.007582924910614825
102016,Unknown,0.007582924910614824
102017,Unknown,0.007582924910614824
102018,Unknown,0.007582924910614824
102019,Unknown,0.007582924910614825
102020,Unknown,0.007582924910614824
102021,Unknown,0.007582924910614827
102022,Unknown,0.007582924910614825
102023,Unknown,0.007582924910614825
102024,Unknown,0.007582924910614825
102025,Unknown,0.007582924910614824
102026,Unknown,0.007582924910614825
102027,Unknown,0.007582924910614825
102028,Unknown,0.007582924910614824
102029,Unknown,0.007582924910614824
102030,Unknown,0.007582924910614825
102031,Unknown,0.007582924910614825
102032,Unknown,0.007582924910614824
102033,Unknown,0.007582924910614825
102034,Unknown,0.007582924910614825
102035,Unknown,0.007582924910614825
102036,Unknown,0.007582924910614825
102037,Unknown,0.007582924910614825
102038,Unknown,0.007582924910614824
102039,Unknown,0.007582924910614825
102040,Unknown,0.007582924910614825
102041,Unknown,0.007582924910614825
102042,Unknown,0.007582924910614824
102043,Unknown,0.007582924910614825
102044,Unknown,0.007582924910614825
102045,Unknown,0.007582924910614824
102046,Unknown,0.007582924910614825
102047,Unknown,0.007582924910614825
102048,Unknown,0.007582924910614825
102049,Unknown,0.007582924910614825
102050,Unknown,0.007582924910614825
102051,Unknown,0.007582924910614824
102052,Unknown,0.007582924910614825
102053,Unknown,0.007582924910614825
102054,Unknown,0.007582924910614825
102055,Unknown,0.007582924910614824
102056,Unknown,0.007582924910614825
102057,Unknown,0.007582924910614825
102058,Unknown,0.007582924910614825
102059,Unknown,0.007582924910614824
102060,Unknown,0.007582924910614827
102061,Unknown,0.007582924910614825
102062,Unknown,0.007582924910614824
102063,Unknown,0.007582924910614825
102064,Unknown,0.007582924910614824
102065,Unknown,0.007582924910614825
102066,Unknown,0.007582924910614825
102067,Unknown,0.007582924910614825
102068,Unknown,0.007582924910614825
102069,Unknown,0.007582924910614825
102070,Unknown,0.007582924910614825
102071,Unknown,0.007582924910614824
102072,Unknown,0.007582924910614824
102073,Unknown,0.007582924910614824
102074,Unknown,0.007582924910614825
102075,Unknown,0.007582924910614825
102076,Unknown,0.007582924910614825
102077,Unknown,0.007582924910614825
102078,Unknown,0.007582924910614825
102079,Unknown,0.007582924910614825
102080,Unknown,0.007582924910614825
102081,Unknown,0.007582924910614824
102082,Unknown,0.007582924910614824
102083,Unknown,0.007582924910614827
102084,Unknown,0.007582924910614825
102085,Unknown,0.007582924910614824
102086,Unknown,0.007582924910614825
102087,Unknown,0.007582924910614827
102088,Unknown,0.007582924910614824
102089,Unknown,0.007582924910614824
102090,Unknown,0.0075829249106148236
102091,Unknown,0.007582924910614825
102092,Unknown,0.007582924910614825
102093,Unknown,0.007582924910614825
102094,Unknown,0.007582924910614825
102095,Unknown,0.007582924910614825
102096,Unknown,0.007582924910614825
102097,Unknown,0.007582924910614825
102098,Unknown,0.007582924910614825
102099,Unknown,0.007582924910614825
103000,Unknown,0.0075829249106148236
103001,Unknown,0.007582924910614825
103002,Unknown,0.007582924910614825
103003,Unknown,0.007582924910614824
103004,Unknown,0.007582924910614827
103005,Unknown,0.007582924910614825
103006,Unknown,0.007582924910614824
103007,Unknown,0.007582924910614827
103008,Unknown,0.007582924910614825
103009,Unknown,0.007582924910614825
103010,Unknown,0.007582924910614825
103011,Unknown,0.007582924910614825
103012,Unknown,0.007582924910614824
103013,Unknown,0.007582924910614825
103014,Unknown,0.007582924910614827
103015,Unknown,0.007582924910614825
103016,Unknown,0.007582924910614825
103017,Unknown,0.007582924910614825
103018,Unknown,0.007582924910614825
103019,Unknown,0.007582924910614825
103020,Unknown,0.007582924910614824
103021,Unknown,0.007582924910614824
103022,Unknown,0.007582924910614825
103023,Unknown,0.007582924910614824
103024,Unknown,0.007582924910614825
103025,Unknown,0.007582924910614825
103026,Unknown,0.007582924910614825
103027,Unknown,0.007582924910614825
103028,Unknown,0.007582924910614825
103029,Unknown,0.007582924910614825
103030,Unknown,0.007582924910614825
103031,Unknown,0.007582924910614825
103032,Unknown,0.007582924910614824
103033,Unknown,0.007582924910614824
103034,Unknown,0.007582924910614825
103035,Unknown,0.007582924910614824
103036,Unknown,0.007582924910614824
103037,Unknown,0.007582924910614825
103038,Unknown,0.007582924910614825
103039,Unknown,0.007582924910614825
103040,Unknown,0.007582924910614825
103041,Unknown,0.007582924910614824
103042,Unknown,0.007582924910614824
103043,Unknown,0.007582924910614825
103044,Unknown,0.007582924910614825
103045,Unknown,0.007582924910614825
103046,Unknown,0.007582924910614825
103047,Unknown,0.007582924910614825
103048,Unknown,0.007582924910614825
103049,Unknown,0.007582924910614824
103050,Unknown,0.007582924910614825
103051,Unknown,0.0075829249106148236
103052,Unknown,0.007582924910614824
103053,Unknown,0.007582924910614825
103054,Unknown,0.007582924910614824
103055,Unknown,0.007582924910614825
103056,Unknown,0.007582924910614825
103057,Unknown,0.007582924910614825
103058,Unknown,0.007582924910614825
103059,Unknown,0.007582924910614825
103060,Unknown,0.007582924910614825
103061,Unknown,0.007582924910614825
103062,Unknown,0.007582924910614824
103063,Unknown,0.007582924910614825
103064,Unknown,0.007582924910614825
103065,Unknown,0.007582924910614825
103066,Unknown,0.007582924910614825
103067,Unknown,0.007582924910614825
103068,Unknown,0.007582924910614825
103069,Unknown,0.007582924910614825
103070,Unknown,0.007582924910614827
103071,Unknown,0.007582924910614824
103072,Unknown,0.0075829249106148236
103073,Unknown,0.007582924910614825
103074,Unknown,0.007582924910614824
103075,Unknown,0.007582924910614825
103076,Unknown,0.007582924910614824
103077,Unknown,0.007582924910614824
103078,Unknown,0.0075829249106148236
103079,Unknown,0.007582924910614825
103080,Unknown,0.007582924910614824
103081,Unknown,0.007582924910614825
103082,Unknown,0.007582924910614824
103083,Unknown,0.007582924910614824
103084,Unknown,0.007582924910614824
103085,Unknown,0.007582924910614825
103086,Unknown,0.007582924910614825
103087,Unknown,0.007582924910614824
103088,Unknown,0.007582924910614825
103089,Unknown,0.007582924910614825
103090,Unknown,0.007582924910614825
103091,Unknown,0.007582924910614824
103092,Unknown,0.007582924910614824
103093,Unknown,0.007582924910614825
103094,Unknown,0.007582924910614825
103095,Unknown,0.007582924910614825
103096,Unknown,0.007582924910614825
103097,Unknown,0.007582924910614825
103098,Unknown,0.007582924910614827
103099,Unknown,0.007582924910614825
104000,Unknown,0.007582924910614824
104001,Unknown,0.007582924910614824
104002,Unknown,0.007582924910614824
104003,Unknown,0.007582924910614825
104004,Unknown,0.007582924910614824
104005,Unknown,0.007582924910614825
104006,Unknown,0.007582924910614824
104007,Unknown,0.007582924910614825
104008,Unknown,0.007582924910614825
104009,Unknown,0.007582924910614824
104010,Unknown,0.007582924910614825
104011,Unknown,0.007582924910614825
104012,Unknown,0.007582924910614825
104013,Unknown,0.007582924910614825
104014,Unknown,0.007582924910614825
104015,Unknown,0.007582924910614825
104016,Unknown,0.007582924910614824
104017,Unknown,0.007582924910614824
104018,Unknown,0.007582924910614825
104019,Unknown,0.007582924910614824
104020,Unknown,0.007582924910614824
104021,Unknown,0.007582924910614824
104022,Unknown,0.0075829249106148236
104023,Unknown,0.007582924910614824
104024,Unknown,0.007582924910614824
104025,Unknown,0.007582924910614824
104026,Unknown,0.0075829249106148236
104027,Unknown,0.0075829249106148236
104028,Unknown,0.007582924910614824
104029,Unknown,0.007582924910614825
104030,Unknown,0.007582924910614825
104031,Unknown,0.007582924910614824
104032,Unknown,0.007582924910614825
104033,Unknown,0.007582924910614825
104034,Unknown,0.007582924910614824
104035,Unknown,0.007582924910614825
104036,Unknown,0.007582924910614825
104037,Unknown,0.007582924910614825
104038,Unknown,0.007582924910614825
104039,Unknown,0.0075829249106148236
104040,Unknown,0.007582924910614825
104041,Unknown,0.007582924910614825
104042,Unknown,0.007582924910614825
104043,Unknown,0.007582924910614825
104044,Unknown,0.007582924910614825
104045,Unknown,0.007582924910614825
104046,Unknown,0.007582924910614824
104047,Unknown,0.007582924910614825
104048,Unknown,0.007582924910614824
104049,Unknown,0.007582924910614824
104050,Unknown,0.007582924910614824
104051,Unknown,0.007582924910614825
104052,Unknown,0.007582924910614824
104053,Unknown,0.007582924910614825
104054,Unknown,0.007582924910614825
104055,Unknown,0.007582924910614825
104056,Unknown,0.007582924910614825
104057,Unknown,0.007582924910614824
104058,Unknown,0.007582924910614825
104059,Unknown,0.007582924910614825
104060,Unknown,0.007582924910614824
104061,Unknown,0.007582924910614827
104062,Unknown,0.007582924910614827
104063,Unknown,0.007582924910614824
104064,Unknown,0.0075829249106148236
104065,Unknown,0.007582924910614824
104066,Unknown,0.007582924910614825
104067,Unknown,0.007582924910614825
104068,Unknown,0.007582924910614824
104069,Unknown,0.007582924910614824
104070,Unknown,0.007582924910614825
104071,Unknown,0.007582924910614825
104072,Unknown,0.0075829249106148236
104073,Unknown,0.007582924910614825
104074,Unknown,0.007582924910614825
104075,Unknown,0.007582924910614824
104076,Unknown,0.007582924910614824
104077,Unknown,0.007582924910614825
104078,Unknown,0.0075829249106148236
104079,Unknown,0.007582924910614825
104080,Unknown,0.0075829249106148236
104081,Unknown,0.007582924910614824
104082,Unknown,0.007582924910614824
104083,Unknown,0.007582924910614825
104084,Unknown,0.007582924910614825
104085,Unknown,0.007582924910614824
104086,Unknown,0.007582924910614825
104087,Unknown,0.007582924910614825
104088,Unknown,0.007582924910614825
104089,Unknown,0.0075829249106148236
104090,Unknown,0.007582924910614824
104091,Unknown,0.007582924910614824
104092,Unknown,0.007582924910614825
104093,Unknown,0.007582924910614825
104094,Unknown,0.007582924910614824
104095,Unknown,0.007582924910614824
104096,Unknown,0.007582924910614825
104097,Unknown,0.007582924910614824
104098,Unknown,0.007582924910614825
104099,Unknown,0.007582924910614824
105000,Unknown,0.007582924910614825
105001,Unknown,0.007582924910614825
105002,Unknown,0.007582924910614825
105003,Unknown,0.0075829249106148236
105004,Unknown,0.007582924910614824
105005,Unknown,0.007582924910614825
105006,Unknown,0.007582924910614825
105007,Unknown,0.007582924910614825
105008,Unknown,0.007582924910614825
105009,Unknown,0.007582924910614825
105010,Unknown,0.007582924910614827
105011,Unknown,0.007582924910614825
105012,Unknown,0.007582924910614824
105013,Unknown,0.007582924910614824
105014,Unknown,0.007582924910614825
105015,Unknown,0.007582924910614825
105016,Unknown,0.007582924910614825
105017,Unknown,0.007582924910614825
105018,Unknown,0.007582924910614825
105019,Unknown,0.007582924910614825
105020,Unknown,0.007582924910614825
105021,Unknown,0.007582924910614824
105022,Unknown,0.007582924910614825
105023,Unknown,0.007582924910614824
105024,Unknown,0.007582924910614825
105025,Unknown,0.007582924910614825
105026,Unknown,0.007582924910614824
105027,Unknown,0.007582924910614824
105028,Unknown,0.007582924910614825
105029,Unknown,0.007582924910614825
105030,Unknown,0.007582924910614825
105031,Unknown,0.007582924910614825
105032,Unknown,0.007582924910614825
105033,Unknown,0.007582924910614824
105034,Unknown,0.007582924910614825
105035,Unknown,0.007582924910614825
105036,Unknown,0.007582924910614825
105037,Unknown,0.007582924910614825
105038,Unknown,0.007582924910614825
105039,Unknown,0.007582924910614825
105040,Unknown,0.007582924910614825
105041,Unknown,0.007582924910614827
105042,Unknown,0.007582924910614824
105043,Unknown,0.007582924910614825
105044,Unknown,0.007582924910614825
105045,Unknown,0.007582924910614825
105046,Unknown,0.007582924910614825
105047,Unknown,0.007582924910614825
105048,Unknown,0.007582924910614824
105049,Unknown,0.007582924910614825
105050,Unknown,0.007582924910614825
105051,Unknown,0.007582924910614827
105052,Unknown,0.007582924910614824
105053,Unknown,0.007582924910614825
105054,Unknown,0.007582924910614825
105055,Unknown,0.007582924910614825
105056,Unknown,0.007582924910614825
105057,Unknown,0.007582924910614825
105058,Unknown,0.007582924910614825
105059,Unknown,0.007582924910614825
105060,Unknown,0.007582924910614825
105061,Unknown,0.007582924910614825
105062,Unknown,0.007582924910614824
105063,Unknown,0.007582924910614825
105064,Unknown,0.007582924910614825
105065,Unknown,0.007582924910614824
105066,Unknown,0.007582924910614825
105067,Unknown,0.007582924910614825
105068,Unknown,0.007582924910614825
105069,Unknown,0.007582924910614825
105070,Unknown,0.007582924910614825
105071,Unknown,0.0075829249106148236
105072,Unknown,0.007582924910614825
105073,Unknown,0.007582924910614825
105074,Unknown,0.007582924910614824
105075,Unknown,0.007582924910614824
105076,Unknown,0.007582924910614827
105077,Unknown,0.007582924910614825
105078,Unknown,0.007582924910614827
105079,Unknown,0.007582924910614825
105080,Unknown,0.007582924910614825
105081,Unknown,0.007582924910614827
105082,Unknown,0.007582924910614825
105083,Unknown,0.007582924910614824
105084,Unknown,0.007582924910614825
105085,Unknown,0.007582924910614824
105086,Unknown,0.007582924910614825
105087,Unknown,0.007582924910614824
105088,Unknown,0.007582924910614824
105089,Unknown,0.007582924910614825
105090,Unknown,0.007582924910614824
105091,Unknown,0.007582924910614825
105092,Unknown,0.007582924910614827
105093,Unknown,0.007582924910614824
105094,Unknown,0.007582924910614825
105095,Unknown,0.007582924910614824
105096,Unknown,0.007582924910614825
105097,Unknown,0.007582924910614825
105098,Unknown,0.007582924910614825
105099,Unknown,0.007582924910614825
106000,Unknown,0.007582924910614825
106001,Unknown,0.007582924910614824
106002,Unknown,0.007582924910614825
106003,Unknown,0.007582924910614824
106004,Unknown,0.007582924910614825
106005,Unknown,0.007582924910614824
106006,Unknown,0.007582924910614825
106007,Unknown,0.007582924910614825
106008,Unknown,0.007582924910614824
106009,Unknown,0.007582924910614824
106010,Unknown,0.007582924910614825
106011,Unknown,0.007582924910614824
106012,Unknown,0.007582924910614825
106013,Unknown,0.007582924910614824
106014,Unknown,0.007582924910614825
106015,Unknown,0.0075829249106148236
106016,Unknown,0.007582924910614827
106017,Unknown,0.007582924910614827
106018,Unknown,0.007582924910614824
106019,Unknown,0.007582924910614825
106020,Unknown,0.007582924910614825
106021,Unknown,0.007582924910614825
106022,Unknown,0.007582924910614825
106023,Unknown,0.007582924910614825
106024,Unknown,0.007582924910614825
106025,Unknown,0.007582924910614825
106026,Unknown,0.007582924910614824
106027,Unknown,0.007582924910614824
106028,Unknown,0.007582924910614824
106029,Unknown,0.007582924910614825
106030,Unknown,0.007582924910614825
106031,Unknown,0.007582924910614825
106032,Unknown,0.007582924910614825
106033,Unknown,0.007582924910614824
106034,Unknown,0.007582924910614825
106035,Unknown,0.007582924910614824
106036,Unknown,0.007582924910614825
106037,Unknown,0.007582924910614825
106038,Unknown,0.007582924910614824
106039,Unknown,0.007582924910614825
106040,Unknown,0.007582924910614825
106041,Unknown,0.007582924910614827
106042,Unknown,0.007582924910614825
106043,Unknown,0.007582924910614824
106044,Unknown,0.007582924910614827
106045,Unknown,0.007582924910614825
106046,Unknown,0.007582924910614825
106047,Unknown,0.007582924910614825
106048,Unknown,0.007582924910614824
106049,Unknown,0.007582924910614825
106050,Unknown,0.007582924910614825
106051,Unknown,0.007582924910614825
106052,Unknown,0.007582924910614825
106053,Unknown,0.007582924910614825
106054,Unknown,0.007582924910614825
106055,Unknown,0.007582924910614825
106056,Unknown,0.007582924910614824
106057,Unknown,0.007582924910614825
106058,Unknown,0.007582924910614824
106059,Unknown,0.007582924910614825
106060,Unknown,0.007582924910614825
106061,Unknown,0.007582924910614825
106062,Unknown,0.007582924910614827
106063,Unknown,0.007582924910614825
106064,Unknown,0.007582924910614824
106065,Unknown,0.007582924910614825
106066,Unknown,0.0075829249106148236
106067,Unknown,0.007582924910614825
106068,Unknown,0.007582924910614827
106069,Unknown,0.007582924910614825
106070,Unknown,0.007582924910614825
106071,Unknown,0.007582924910614825
106072,Unknown,0.007582924910614825
106073,Unknown,0.007582924910614825
106074,Unknown,0.007582924910614825
106075,Unknown,0.007582924910614825
106076,Unknown,0.007582924910614825
106077,Unknown,0.007582924910614825
106078,Unknown,0.007582924910614825
106079,Unknown,0.007582924910614825
106080,Unknown,0.007582924910614824
106081,Unknown,0.007582924910614825
106082,Unknown,0.007582924910614825
106083,Unknown,0.0075829249106148236
106084,Unknown,0.007582924910614825
106085,Unknown,0.007582924910614824
106086,Unknown,0.007582924910614825
106087,Unknown,0.007582924910614824
106088,Unknown,0.007582924910614824
106089,Unknown,0.007582924910614824
106090,Unknown,0.0075829249106148236
106091,Unknown,0.007582924910614825
106092,Unknown,0.007582924910614825
106093,Unknown,0.007582924910614825
106094,Unknown,0.007582924910614825
106095,Unknown,0.007582924910614825
106096,Unknown,0.007582924910614825
106097,Unknown,0.007582924910614825
106098,Unknown,0.007582924910614825
106099,Unknown,0.0075829249106148236
107000,Unknown,0.007582924910614825
107001,Unknown,0.007582924910614824
107002,Unknown,0.0075829249106148236
107003,Unknown,0.007582924910614825
107004,Unknown,0.007582924910614827
107005,Unknown,0.007582924910614827
107006,Unknown,0.007582924910614825
107007,Unknown,0.007582924910614825
107008,Unknown,0.007582924910614825
107009,Unknown,0.007582924910614825
107010,Unknown,0.007582924910614824
107011,Unknown,0.007582924910614825
107012,Unknown,0.007582924910614824
107013,Unknown,0.007582924910614824
107014,Unknown,0.007582924910614825
107015,Unknown,0.007582924910614824
107016,Unknown,0.007582924910614824
107017,Unknown,0.007582924910614824
107018,Unknown,0.007582924910614824
107019,Unknown,0.007582924910614825
107020,Unknown,0.007582924910614825
107021,Unknown,0.007582924910614825
107022,Unknown,0.007582924910614825
107023,Unknown,0.007582924910614824
107024,Unknown,0.007582924910614825
107025,Unknown,0.007582924910614824
107026,Unknown,0.007582924910614825
107027,Unknown,0.007582924910614825
107028,Unknown,0.007582924910614825
107029,Unknown,0.007582924910614825
107030,Unknown,0.007582924910614825
107031,Unknown,0.007582924910614825
107032,Unknown,0.007582924910614824
107033,Unknown,0.007582924910614824
107034,Unknown,0.007582924910614825
107035,Unknown,0.007582924910614827
107036,Unknown,0.007582924910614825
107037,Unknown,0.007582924910614824
107038,Unknown,0.007582924910614824
107039,Unknown,0.007582924910614825
107040,Unknown,0.007582924910614825
107041,Unknown,0.007582924910614824
107042,Unknown,0.007582924910614827
107043,Unknown,0.007582924910614825
107044,Unknown,0.007582924910614825
107045,Unknown,0.007582924910614825
107046,Unknown,0.007582924910614824
107047,Unknown,0.007582924910614825
107048,Unknown,0.007582924910614825
107049,Unknown,0.007582924910614824
107050,Unknown,0.007582924910614827
107051,Unknown,0.007582924910614825
107052,Unknown,0.007582924910614825
107053,Unknown,0.007582924910614825
107054,Unknown,0.007582924910614824
107055,Unknown,0.007582924910614824
107056,Unknown,0.007582924910614825
107057,Unknown,0.007582924910614824
107058,Unknown,0.007582924910614824
107059,Unknown,0.007582924910614825
107060,Unknown,0.007582924910614825
107061,Unknown,0.007582924910614825
107062,Unknown,0.007582924910614825
107063,Unknown,0.007582924910614824
107064,Unknown,0.007582924910614825
107065,Unknown,0.007582924910614824
107066,Unknown,0.007582924910614824
107067,Unknown,0.007582924910614825
107068,Unknown,0.007582924910614825
107069,Unknown,0.007582924910614825
107070,Unknown,0.007582924910614825
107071,Unknown,0.007582924910614824
107072,Unknown,0.0075829249106148236
107073,Unknown,0.0075829249106148236
107074,Unknown,0.007582924910614825
107075,Unknown,0.007582924910614825
107076,Unknown,0.007582924910614825
107077,Unknown,0.007582924910614824
107078,Unknown,0.007582924910614824
107079,Unknown,0.007582924910614824
107080,Unknown,0.007582924910614824
107081,Unknown,0.007582924910614824
107082,Unknown,0.007582924910614825
107083,Unknown,0.007582924910614825
107084,Unknown,0.007582924910614824
107085,Unknown,0.0075829249106148236
107086,Unknown,0.007582924910614825
107087,Unknown,0.007582924910614825
107088,Unknown,0.007582924910614825
107089,Unknown,0.007582924910614824
107090,Unknown,0.007582924910614825
107091,Unknown,0.007582924910614825
107092,Unknown,0.007582924910614825
107093,Unknown,0.007582924910614825
107094,Unknown,0.007582924910614825
107095,Unknown,0.007582924910614824
107096,Unknown,0.007582924910614825
107097,Unknown,0.007582924910614825
107098,Unknown,0.007582924910614825
107099,Unknown,0.007582924910614825
108000,Unknown,0.007582924910614824
108001,Unknown,0.011441885338384885
108002,Unknown,0.007582924910614825
108003,Unknown,0.007582924910614827
108004,Unknown,0.007582924910614824
108005,Unknown,0.007582924910614824
108006,Unknown,0.007582924910614825
108007,Unknown,0.007582924910614825
108008,Unknown,0.007582924910614825
108009,Unknown,0.011441885338384885
108010,Unknown,0.007582924910614824
108011,Unknown,0.007582924910614825
108012,Unknown,0.007582924910614825
108013,Unknown,0.007582924910614824
108014,Unknown,0.0075829249106148236
108015,Unknown,0.007582924910614824
108016,Unknown,0.007582924910614825
108017,Unknown,0.007582924910614825
108018,Unknown,0.007582924910614825
108019,Unknown,0.007582924910614825
108020,Unknown,0.007582924910614825
108021,Unknown,0.007582924910614824
108022,Unknown,0.007582924910614825
108023,Unknown,0.007582924910614824
108024,Unknown,0.007582924910614825
108025,Unknown,0.007582924910614825
108026,Unknown,0.007582924910614827
108027,Unknown,0.007582924910614825
108028,Unknown,0.007582924910614825
108029,Unknown,0.007582924910614825
108030,Unknown,0.007582924910614825
108031,Unknown,0.007582924910614825
108032,Unknown,0.007582924910614824
108033,Unknown,0.007582924910614825
108034,Unknown,0.007582924910614825
108035,Unknown,0.007582924910614825
108036,Unknown,0.0075829249106148236
108037,Unknown,0.007582924910614825
108038,Unknown,0.007582924910614824
108039,Unknown,0.007582924910614825
108040,Unknown,0.007582924910614827
108041,Unknown,0.0075829249106148236
108042,Unknown,0.0075829249106148236
108043,Unknown,0.007582924910614824
108044,Unknown,0.007582924910614824
108045,Unknown,0.007582924910614825
108046,Unknown,0.007582924910614825
108047,Unknown,0.007582924910614825
108048,Unknown,0.007582924910614825
108049,Unknown,0.007582924910614824
108050,Unknown,0.007582924910614825
108051,Unknown,0.007582924910614827
108052,Unknown,0.007582924910614825
108053,Unknown,0.007582924910614825
108054,Unknown,0.007582924910614824
108055,Unknown,0.007582924910614825
108056,Unknown,0.007582924910614824
108057,Unknown,0.007582924910614825
108058,Unknown,0.007582924910614825
108059,Unknown,0.007582924910614825
108060,Unknown,0.007582924910614824
108061,Unknown,0.007582924910614825
108062,Unknown,0.007582924910614825
108063,Unknown,0.007582924910614824
108064,Unknown,0.007582924910614827
108065,Unknown,0.007582924910614827
108066,Unknown,0.007582924910614825
108067,Unknown,0.007582924910614825
108068,Unknown,0.007582924910614825
108069,Unknown,0.007582924910614825
108070,Unknown,0.007582924910614825
108071,Unknown,0.007582924910614824
108072,Unknown,0.007582924910614824
108073,Unknown,0.007582924910614824
108074,Unknown,0.007582924910614825
108075,Unknown,0.007582924910614827
108076,Unknown,0.007582924910614825
108077,Unknown,0.007582924910614825
108078,Unknown,0.007582924910614825
108079,Unknown,0.007582924910614825
108080,Unknown,0.007582924910614824
108081,Unknown,0.007582924910614824
108082,Unknown,0.007582924910614825
108083,Unknown,0.007582924910614824
108084,Unknown,0.007582924910614825
108085,Unknown,0.007582924910614824
108086,Unknown,0.007582924910614825
108087,Unknown,0.007582924910614825
108088,Unknown,0.007582924910614825
108089,Unknown,0.007582924910614825
108090,Unknown,0.007582924910614825
108091,Unknown,0.007582924910614824
108092,Unknown,0.007582924910614824
108093,Unknown,0.007582924910614824
108094,Unknown,0.007582924910614824
108095,Unknown,0.007582924910614825
108096,Unknown,0.007582924910614825
108097,Unknown,0.007582924910614825
108098,Unknown,0.007582924910614825
108099,Unknown,0.007582924910614824
109000,Unknown,0.007582924910614825
109001,Unknown,0.007582924910614825
109002,Unknown,0.007582924910614825
109003,Unknown,0.007582924910614825
109004,Unknown,0.007582924910614824
109005,Unknown,0.007582924910614825
109006,Unknown,0.007582924910614825
109007,Unknown,0.007582924910614825
109008,Unknown,0.0075829249106148236
109009,Unknown,0.007582924910614825
109010,Unknown,0.007582924910614825
109011,Unknown,0.007582924910614825
109012,Unknown,0.007582924910614825
109013,Unknown,0.007582924910614825
109014,Unknown,0.007582924910614824
109015,Unknown,0.007582924910614824
109016,Unknown,0.007582924910614825
109017,Unknown,0.007582924910614824
